Time,Duration,Fixture,Combined,Hot,Cold
12/3 3:28:30 PM,12,Sink 2,0.718,0.566,0.152
12/3 3:42:18 PM,150,Sink 2,0.648,0.511,0.137
12/3 3:44:12 PM,54,Kitchen Sink,0.35,0.276,0.074
12/3 3:44:18 PM,6,Kitchen Sink,0.269,0.212,0.057
12/3 3:46:06 PM,66,Kitchen Sink,0.174,0.137,0.037
12/3 4:19:24 PM,48,Kitchen Sink,1.035,0.816,0.219
12/3 5:03:24 PM,732,Shower 1,1.887,1.488,0.399
12/3 5:28:36 PM,42,Kitchen Sink,0.053,0.042,0.011
12/3 5:30:30 PM,18,Kitchen Sink,0.829,0.654,0.175
12/3 5:32:24 PM,108,Kitchen Sink,2.065,1.628,0.437
12/3 5:41:42 PM,180,Kitchen Sink,0.96,0.757,0.203
12/3 5:49:48 PM,6,Sink 2,0.339,0.267,0.072
12/3 5:51:48 PM,6,Kitchen Sink,1.426,1.124,0.302
12/3 6:00:12 PM,42,Kitchen Sink,0.65,0.512,0.138
12/3 6:20:00 PM,6,Sink 2,0.351,0.277,0.074
12/3 6:29:48 PM,6,Sink 3,0.282,0.222,0.060
12/3 6:52:54 PM,36,Kitchen Sink,1.299,1.024,0.275
12/3 7:04:30 PM,198,Bath 1,5.715,4.506,1.209
12/3 7:31:18 PM,42,Kitchen Sink,1.83,1.443,0.387
12/3 7:53:42 PM,60,Kitchen Sink,1.215,0.958,0.257
12/3 7:59:24 PM,18,Sink 4,1.373,1.083,0.290
12/3 9:07:48 PM,18,Kitchen Sink,1.297,1.023,0.274
12/3 9:50:54 PM,126,Kitchen Sink,0.902,0.711,0.191
12/3 9:52:48 PM,36,Kitchen Sink,0.054,0.043,0.011
12/3 10:53:54 PM,72,Sink 2,1.441,1.136,0.305
12/3 11:29:36 PM,132,Sink 2,0.906,0.714,0.192
12/4 5:39:30 AM,462,Shower 1,2.238,1.766,0.472
12/4 8:21:12 AM,18,Kitchen Sink,2.103,1.659,0.444
12/4 8:57:18 AM,366,Shower 1,1.495,1.179,0.316
12/4 1:16:42 PM,48,Sink 4,0.052,0.041,0.011
12/4 1:33:00 PM,6,Sink 3,0.477,0.376,0.101
12/4 2:54:42 PM,6,Kitchen Sink,0.685,0.540,0.145
12/4 2:56:36 PM,6,Kitchen Sink,0.063,0.050,0.013
12/4 2:58:36 PM,42,Kitchen Sink,1.742,1.374,0.368
12/4 3:00:30 PM,36,Kitchen Sink,0.051,0.040,0.011
12/4 3:47:36 PM,6,Sink 3,2.17,1.712,0.458
12/4 4:13:12 PM,36,Kitchen Sink,1.624,1.281,0.343
12/4 4:15:12 PM,42,Kitchen Sink,2.134,1.684,0.450
12/4 4:17:48 PM,36,Kitchen Sink,0.738,0.582,0.156
12/4 4:44:12 PM,6,Sink 3,0.035,0.028,0.007
12/4 4:45:36 PM,12,Sink 3,1.291,1.019,0.272
12/4 4:50:06 PM,54,Kitchen Sink,1.103,0.870,0.233
12/4 4:52:06 PM,84,Kitchen Sink,0.809,0.638,0.171
12/4 4:54:00 PM,24,Sink 3,1.653,1.304,0.349
12/4 4:55:54 PM,120,Sink 4,0.542,0.428,0.114
12/4 5:06:48 PM,12,Kitchen Sink,1.111,0.876,0.235
12/4 5:08:48 PM,6,Kitchen Sink,1.689,1.332,0.357
12/4 5:10:42 PM,12,Kitchen Sink,1.889,1.490,0.399
12/4 5:34:36 PM,12,Kitchen Sink,1.088,0.858,0.230
12/4 5:49:12 PM,72,Sink 4,1.517,1.197,0.320
12/4 5:51:06 PM,12,Sink 4,1.077,0.850,0.227
12/4 5:53:06 PM,84,Kitchen Sink,1.054,0.832,0.222
12/4 6:29:12 PM,24,Sink 3,1.516,1.196,0.320
12/4 6:29:48 PM,18,Kitchen Sink,1.233,0.973,0.260
12/4 6:31:06 PM,96,Kitchen Sink,0.836,0.660,0.176
12/4 7:48:06 PM,18,Kitchen Sink,2.51,1.980,0.530
12/4 10:48:30 PM,42,Sink 2,1.541,1.216,0.325
12/5 6:05:06 AM,24,CW,1.165,1.165,0.000
12/5 7:07:48 AM,120,Sink 3,1.087,0.858,0.229
12/5 7:19:24 AM,72,CW,1.949,1.949,0.000
12/5 8:45:24 AM,30,Kitchen Sink,1.186,0.936,0.250
12/5 8:47:18 AM,18,Kitchen Sink,1.794,1.416,0.378
12/5 8:47:18 AM,114,Kitchen Sink,1.548,1.222,0.326
12/5 9:16:18 AM,6,Kitchen Sink,0.772,0.609,0.163
12/5 9:18:48 AM,6,Kitchen Sink,0.049,0.039,0.010
12/5 9:25:30 AM,72,CW,1.286,1.286,0.000
12/5 9:30:30 AM,36,CW,2.188,2.188,0.000
12/5 9:35:30 AM,12,CW,2.265,2.265,0.000
12/5 10:08:48 AM,312,Shower 2,1.867,1.474,0.393
12/5 10:32:42 AM,18,Kitchen Sink,1.125,0.888,0.237
12/5 10:34:36 AM,72,Kitchen Sink,1.973,1.557,0.416
12/5 10:36:30 AM,48,Sink 3,0.255,0.201,0.054
12/5 10:38:30 AM,84,Kitchen Sink,1.858,1.467,0.391
12/5 10:39:48 AM,24,CW,1.631,1.631,0.000
12/5 10:40:24 AM,54,Sink 3,1.093,0.863,0.230
12/5 10:44:48 AM,66,CW,1.938,1.938,0.000
12/5 10:49:42 AM,90,CW,1.06,1.060,0.000
12/5 11:56:00 AM,6,Kitchen Sink,0.246,0.194,0.052
12/5 11:58:30 AM,36,Kitchen Sink,2.094,1.653,0.441
12/5 12:00:24 PM,30,Kitchen Sink,0.099,0.078,0.021
12/5 12:36:30 PM,72,Kitchen Sink,1.603,1.265,0.338
12/5 12:37:36 PM,30,Kitchen Sink,1.991,1.572,0.419
12/5 12:38:42 PM,6,Kitchen Sink,0.212,0.167,0.045
12/5 12:40:36 PM,18,Kitchen Sink,0.671,0.530,0.141
12/5 12:42:30 PM,24,Kitchen Sink,0.572,0.452,0.120
12/5 12:44:30 PM,6,Kitchen Sink,1.201,0.948,0.253
12/5 12:46:24 PM,60,Sink 2,0.875,0.691,0.184
12/5 12:48:18 PM,36,Kitchen Sink,2.389,1.886,0.503
12/5 12:50:18 PM,18,Sink 2,1.786,1.410,0.376
12/5 2:14:18 PM,162,Kitchen Sink,0.731,0.577,0.154
12/5 2:16:12 PM,18,Kitchen Sink,1.319,1.041,0.278
12/5 2:23:48 PM,12,Kitchen Sink,1.214,0.958,0.256
12/5 2:25:42 PM,6,Kitchen Sink,0.336,0.265,0.071
12/5 2:35:18 PM,12,Kitchen Sink,1.431,1.130,0.301
12/5 2:44:00 PM,72,Kitchen Sink,1.243,0.981,0.262
12/5 2:45:54 PM,6,Kitchen Sink,0.192,0.152,0.040
12/5 5:15:54 PM,30,Kitchen Sink,2.009,1.586,0.423
12/5 6:02:18 PM,456,Shower 1,2.571,2.030,0.541
12/5 6:18:12 PM,48,Kitchen Sink,0.5,0.395,0.105
12/5 6:20:06 PM,102,Sink 2,1.55,1.224,0.326
12/5 6:22:00 PM,6,Kitchen Sink,0.183,0.144,0.039
12/5 6:23:54 PM,18,Sink 3,0.797,0.629,0.168
12/5 6:25:18 PM,30,Kitchen Sink,1.275,1.006,0.269
12/5 6:27:12 PM,42,Kitchen Sink,1.309,1.033,0.276
12/5 6:29:12 PM,6,Kitchen Sink,0.711,0.561,0.150
12/5 6:31:06 PM,66,Sink 2,2.04,1.610,0.430
12/5 6:31:48 PM,6,Kitchen Sink,0.447,0.353,0.094
12/5 6:33:00 PM,6,Kitchen Sink,0.295,0.233,0.062
12/5 6:33:42 PM,6,Kitchen Sink,0.945,0.746,0.199
12/5 6:35:00 PM,6,Kitchen Sink,0.588,0.464,0.124
12/5 6:36:54 PM,138,Kitchen Sink,2.192,1.730,0.462
12/5 7:51:48 PM,6,Sink 2,0.724,0.572,0.152
12/5 8:12:54 PM,36,Sink 3,1.238,0.977,0.261
12/5 8:24:30 PM,24,Kitchen Sink,0.859,0.678,0.181
12/5 8:26:24 PM,42,Kitchen Sink,0.197,0.156,0.041
12/5 8:28:24 PM,6,Sink 3,0.02,0.016,0.004
12/5 8:30:18 PM,6,Kitchen Sink,0.214,0.169,0.045
12/5 8:32:12 PM,60,Kitchen Sink,1.533,1.210,0.323
12/5 8:34:12 PM,72,Sink 3,0.734,0.579,0.155
12/5 9:45:30 PM,12,Kitchen Sink,1.6,1.263,0.337
12/5 9:47:30 PM,30,Kitchen Sink,0.506,0.399,0.107
12/5 9:49:24 PM,18,Kitchen Sink,1.175,0.928,0.247
12/5 9:51:18 PM,18,Kitchen Sink,1.198,0.946,0.252
12/5 10:52:18 PM,96,Sink 3,2.134,1.685,0.449
12/5 11:17:36 PM,36,Kitchen Sink,0.792,0.625,0.167
12/5 11:19:30 PM,6,Kitchen Sink,0.061,0.048,0.013
12/5 11:21:30 PM,6,Kitchen Sink,1.236,0.976,0.260
12/5 11:43:12 PM,48,Kitchen Sink,0.801,0.632,0.169
12/5 11:45:06 PM,18,Sink 3,1.223,0.965,0.258
12/5 11:47:00 PM,6,Kitchen Sink,0.435,0.343,0.092
12/5 11:49:00 PM,6,Kitchen Sink,0.007,0.006,0.001
12/6 3:09:24 AM,48,Sink 2,1.298,1.025,0.273
12/6 6:18:30 AM,624,Shower 2,2.344,1.851,0.493
12/6 6:35:24 AM,102,Kitchen Sink,0.802,0.633,0.169
12/6 7:02:30 AM,114,Kitchen Sink,1.286,1.016,0.270
12/6 7:23:06 AM,72,CW,1.461,1.461,0.000
12/6 7:47:36 AM,6,Kitchen Sink,0.646,0.510,0.136
12/6 7:49:30 AM,24,Kitchen Sink,0.431,0.340,0.091
12/6 7:51:24 AM,18,Sink 2,0.396,0.313,0.083
12/6 7:53:24 AM,72,Kitchen Sink,0.632,0.499,0.133
12/6 7:55:18 AM,18,Kitchen Sink,1.22,0.964,0.256
12/6 7:57:12 AM,12,Kitchen Sink,0.85,0.671,0.179
12/6 8:14:06 AM,30,Kitchen Sink,1.839,1.453,0.386
12/6 8:16:00 AM,42,Kitchen Sink,0.487,0.385,0.102
12/6 9:43:12 AM,6,Kitchen Sink,1.402,1.107,0.295
12/6 10:45:54 AM,60,CW,1.964,1.964,0.000
12/6 11:29:00 AM,12,Sink 3,0.965,0.762,0.203
12/6 11:47:24 AM,6,Kitchen Sink,0.254,0.201,0.053
12/6 11:49:18 AM,24,Kitchen Sink,0.42,0.332,0.088
12/6 11:51:12 AM,12,Kitchen Sink,1.432,1.131,0.301
12/6 11:53:12 AM,60,Kitchen Sink,1.402,1.107,0.295
12/6 1:36:42 PM,42,Kitchen Sink,2.321,1.833,0.488
12/6 1:37:48 PM,66,Kitchen Sink,1.182,0.934,0.248
12/6 1:39:42 PM,18,Sink 2,1.317,1.040,0.277
12/6 1:41:36 PM,18,Kitchen Sink,1.649,1.302,0.347
12/6 1:43:36 PM,66,Kitchen Sink,2.189,1.729,0.460
12/6 1:45:30 PM,78,Kitchen Sink,1.737,1.372,0.365
12/6 1:47:24 PM,66,Kitchen Sink,1.252,0.989,0.263
12/6 1:49:24 PM,6,Sink 3,0.074,0.058,0.016
12/6 1:51:18 PM,6,Sink 4,1.297,1.024,0.273
12/6 2:07:48 PM,18,Kitchen Sink,0.87,0.687,0.183
12/6 2:09:42 PM,12,Kitchen Sink,1.084,0.856,0.228
12/6 2:11:42 PM,18,Kitchen Sink,0.915,0.723,0.192
12/6 2:13:36 PM,24,Kitchen Sink,0.045,0.036,0.009
12/6 2:15:30 PM,24,Kitchen Sink,0.445,0.351,0.094
12/6 2:17:30 PM,12,Kitchen Sink,1.795,1.418,0.377
12/6 2:19:24 PM,12,Kitchen Sink,1.721,1.359,0.362
12/6 2:21:18 PM,6,Kitchen Sink,1.55,1.224,0.326
12/6 2:23:18 PM,18,Sink 2,0.614,0.485,0.129
12/6 2:25:12 PM,48,Kitchen Sink,0.628,0.496,0.132
12/6 3:29:36 PM,36,CW,2.012,2.012,0.000
12/6 3:34:36 PM,66,CW,2.645,2.645,0.000
12/6 4:15:06 PM,54,Sink 4,1.748,1.381,0.367
12/6 4:43:54 PM,42,CW,2.86,2.860,0.000
12/6 4:48:54 PM,84,CW,3.004,3.004,0.000
12/6 5:26:24 PM,144,Sink 4,0.313,0.247,0.066
12/6 5:58:12 PM,12,CW,2.104,2.104,0.000
12/6 6:03:06 PM,6,CW,3.409,3.409,0.000
12/6 6:51:30 PM,42,Kitchen Sink,0.165,0.130,0.035
12/6 6:53:24 PM,36,Sink 2,1.383,1.092,0.291
12/6 7:32:30 PM,30,Kitchen Sink,2.05,1.619,0.431
12/6 8:22:36 PM,6,Kitchen Sink,0.5,0.395,0.105
12/6 9:16:54 PM,42,Kitchen Sink,0.786,0.621,0.165
12/6 9:18:48 PM,6,Sink 3,0.311,0.246,0.065
12/6 9:31:00 PM,6,Sink 4,0.241,0.190,0.051
12/6 9:33:00 PM,60,Sink 4,1.275,1.007,0.268
12/6 9:46:30 PM,6,Kitchen Sink,0.55,0.434,0.116
12/6 9:58:24 PM,42,Kitchen Sink,2.141,1.691,0.450
12/6 10:00:24 PM,12,Sink 4,1.764,1.393,0.371
12/6 10:02:18 PM,18,Sink 2,1.713,1.353,0.360
12/6 10:04:12 PM,6,Sink 3,0.132,0.104,0.028
12/7 6:05:48 AM,246,Shower 1,2.096,1.657,0.439
12/7 6:10:42 AM,48,Kitchen Sink,0.254,0.201,0.053
12/7 6:12:42 AM,120,Kitchen Sink,1.428,1.129,0.299
12/7 7:32:54 AM,30,Sink 4,1.171,0.925,0.246
12/7 8:35:18 AM,36,Kitchen Sink,0.768,0.607,0.161
12/7 8:37:12 AM,54,Kitchen Sink,1.019,0.805,0.214
12/7 8:39:06 AM,18,Kitchen Sink,1.603,1.267,0.336
12/7 8:46:30 AM,72,Sink 3,0.41,0.324,0.086
12/7 9:28:12 AM,24,Kitchen Sink,0.465,0.367,0.098
12/7 9:30:06 AM,42,Sink 2,1.153,0.911,0.242
12/7 9:55:42 AM,642,Shower 1,0.922,0.729,0.193
12/7 10:02:48 AM,126,Sink 2,0.426,0.337,0.089
12/7 10:33:48 AM,6,Kitchen Sink,1.049,0.829,0.220
12/7 10:40:30 AM,6,Kitchen Sink,0.507,0.401,0.106
12/7 10:42:24 AM,6,Kitchen Sink,1.631,1.289,0.342
12/7 10:47:36 AM,48,Sink 4,0.593,0.469,0.124
12/7 10:49:36 AM,24,Kitchen Sink,0.873,0.690,0.183
12/7 10:51:30 AM,24,Sink 2,1.527,1.207,0.320
12/7 11:15:36 AM,6,Kitchen Sink,2.944,2.327,0.617
12/7 11:44:54 AM,84,Sink 4,1.497,1.183,0.314
12/7 12:07:24 PM,12,Kitchen Sink,1.301,1.028,0.273
12/7 12:10:30 PM,6,Kitchen Sink,0.15,0.119,0.031
12/7 12:12:24 PM,6,Sink 2,2.212,1.748,0.464
12/7 12:17:54 PM,6,Kitchen Sink,0.45,0.356,0.094
12/7 12:19:54 PM,114,Kitchen Sink,1.585,1.253,0.332
12/7 12:25:48 PM,216,Shower 1,0.972,0.768,0.204
12/7 2:27:30 PM,6,Kitchen Sink,0.291,0.230,0.061
12/7 2:41:30 PM,12,Kitchen Sink,1.317,1.041,0.276
12/7 4:04:00 PM,30,Kitchen Sink,2.263,1.788,0.475
12/7 4:05:54 PM,36,Kitchen Sink,1.849,1.461,0.388
12/7 4:07:54 PM,66,Sink 2,1.054,0.833,0.221
12/7 5:52:42 PM,24,Kitchen Sink,1.781,1.408,0.373
12/7 6:43:00 PM,18,Sink 2,0.226,0.179,0.047
12/7 6:44:54 PM,66,Kitchen Sink,2.087,1.649,0.438
12/7 6:54:00 PM,12,Sink 3,1.349,1.066,0.283
12/7 7:17:24 PM,72,DW1,1.433,1.433,0.000
12/7 7:27:12 PM,72,DW1,1.894,1.894,0.000
12/7 7:37:00 PM,66,DW1,1.706,1.706,0.000
12/7 7:46:48 PM,66,DW1,1.36,1.360,0.000
12/7 7:58:48 PM,30,Kitchen Sink,2.168,1.713,0.455
12/7 8:06:36 PM,6,Kitchen Sink,0.287,0.227,0.060
12/7 10:04:30 PM,6,Kitchen Sink,0.156,0.123,0.033
12/7 10:09:36 PM,36,Sink 2,1.727,1.365,0.362
12/7 10:29:24 PM,42,Sink 4,0.766,0.605,0.161
12/7 10:43:12 PM,54,Kitchen Sink,1.149,0.908,0.241
12/7 10:45:06 PM,36,Kitchen Sink,1.385,1.095,0.290
12/7 11:05:06 PM,18,Kitchen Sink,0.687,0.543,0.144
12/8 12:36:18 AM,12,Kitchen Sink,0.684,0.541,0.143
12/8 12:38:12 AM,60,Sink 2,2.266,1.792,0.474
12/8 12:40:06 AM,6,Kitchen Sink,0.439,0.347,0.092
12/8 12:42:00 AM,12,Kitchen Sink,1.721,1.361,0.360
12/8 12:44:00 AM,6,Kitchen Sink,1.22,0.965,0.255
12/8 12:45:54 AM,78,Sink 2,0.795,0.629,0.166
12/8 12:47:48 AM,66,Kitchen Sink,1.511,1.195,0.316
12/8 5:03:36 AM,96,Kitchen Sink,0.049,0.039,0.010
12/8 5:15:24 AM,210,Shower 2,3.359,2.656,0.703
12/8 6:36:54 AM,6,Kitchen Sink,0.136,0.108,0.028
12/8 7:11:06 AM,42,Kitchen Sink,0.052,0.041,0.011
12/8 7:13:00 AM,18,Kitchen Sink,1.867,1.476,0.391
12/8 7:14:54 AM,84,Kitchen Sink,1.743,1.378,0.365
12/8 7:16:54 AM,12,Kitchen Sink,0.978,0.773,0.205
12/8 8:09:36 AM,18,Kitchen Sink,1.287,1.018,0.269
12/8 8:11:24 AM,6,Kitchen Sink,0.025,0.020,0.005
12/8 8:11:30 AM,6,Kitchen Sink,0.116,0.092,0.024
12/8 8:13:30 AM,12,Kitchen Sink,0.058,0.046,0.012
12/8 8:15:24 AM,12,Kitchen Sink,2.124,1.680,0.444
12/8 8:17:18 AM,42,Kitchen Sink,1.696,1.341,0.355
12/8 8:19:18 AM,30,Kitchen Sink,0.2,0.158,0.042
12/8 8:58:06 AM,54,Sink 4,1.984,1.569,0.415
12/8 9:14:06 AM,6,Kitchen Sink,0.055,0.043,0.012
12/8 9:15:42 AM,18,Kitchen Sink,0.86,0.680,0.180
12/8 9:16:06 AM,84,Kitchen Sink,1.359,1.075,0.284
12/8 9:17:36 AM,6,Kitchen Sink,0.075,0.059,0.016
12/8 9:18:00 AM,168,Sink 3,0.473,0.374,0.099
12/8 9:19:54 AM,48,Kitchen Sink,2.29,1.811,0.479
12/8 9:21:54 AM,66,Kitchen Sink,0.326,0.258,0.068
12/8 9:23:48 AM,72,Kitchen Sink,0.467,0.369,0.098
12/8 10:38:12 AM,42,Sink 4,1.382,1.093,0.289
12/8 10:47:36 AM,30,Kitchen Sink,1.31,1.036,0.274
12/8 10:48:30 AM,18,Kitchen Sink,1.357,1.073,0.284
12/8 10:49:30 AM,162,Kitchen Sink,1.316,1.041,0.275
12/8 10:50:24 AM,6,Sink 3,0.09,0.071,0.019
12/8 10:51:30 AM,12,Kitchen Sink,0.897,0.709,0.188
12/8 11:40:36 AM,36,Sink 4,2.026,1.602,0.424
12/8 11:59:42 AM,6,Kitchen Sink,0.27,0.214,0.056
12/8 1:34:30 PM,42,CW,1.609,1.609,0.000
12/8 1:38:30 PM,78,CW,2.082,2.082,0.000
12/8 1:43:30 PM,66,CW,1.18,1.180,0.000
12/8 1:48:24 PM,84,CW,2.252,2.252,0.000
12/8 1:53:24 PM,60,CW,1.498,1.498,0.000
12/8 1:58:24 PM,72,CW,2.12,2.120,0.000
12/8 2:11:00 PM,6,CW,3.466,3.466,0.000
12/8 2:21:12 PM,66,Kitchen Sink,0.582,0.460,0.122
12/8 2:23:06 PM,24,Sink 4,1.352,1.069,0.283
12/8 2:48:30 PM,6,Kitchen Sink,0.201,0.159,0.042
12/8 3:25:12 PM,54,CW,2.055,2.055,0.000
12/8 3:37:36 PM,30,Kitchen Sink,0.726,0.574,0.152
12/8 4:18:00 PM,84,Sink 2,0.329,0.260,0.069
12/8 4:19:54 PM,12,Kitchen Sink,1.066,0.843,0.223
12/8 4:21:48 PM,54,Kitchen Sink,0.873,0.690,0.183
12/8 4:23:48 PM,12,Sink 2,1.164,0.920,0.244
12/8 4:29:12 PM,18,Sink 4,1.474,1.166,0.308
12/8 4:31:06 PM,66,Kitchen Sink,1.539,1.217,0.322
12/8 4:31:42 PM,222,Sink 2,1.437,1.136,0.301
12/8 4:33:00 PM,6,Kitchen Sink,0.834,0.660,0.174
12/8 6:09:00 PM,48,Kitchen Sink,1.39,1.099,0.291
12/8 6:11:00 PM,24,Kitchen Sink,1.035,0.818,0.217
12/8 6:12:54 PM,24,Kitchen Sink,1.478,1.169,0.309
12/8 6:21:00 PM,48,Kitchen Sink,1.492,1.180,0.312
12/8 6:26:18 PM,6,Kitchen Sink,0.685,0.542,0.143
12/8 6:41:54 PM,96,Sink 4,1.51,1.194,0.316
12/8 6:43:54 PM,12,Kitchen Sink,1.988,1.572,0.416
12/8 6:45:48 PM,6,Sink 3,1.45,1.147,0.303
12/8 6:47:42 PM,12,Kitchen Sink,1.12,0.886,0.234
12/8 6:49:42 PM,18,Kitchen Sink,1.947,1.540,0.407
12/8 6:55:54 PM,336,Shower 1,2.633,2.082,0.551
12/8 6:59:36 PM,408,Bath 1,3.18,2.515,0.665
12/8 7:02:18 PM,6,Kitchen Sink,0.381,0.301,0.080
12/8 7:19:54 PM,12,Sink 3,0.838,0.663,0.175
12/8 7:23:18 PM,6,Sink 2,1,0.791,0.209
12/8 7:28:18 PM,24,Kitchen Sink,1.618,1.279,0.339
12/8 8:47:18 PM,6,Kitchen Sink,0.006,0.005,0.001
12/8 9:37:12 PM,24,Kitchen Sink,1.608,1.272,0.336
12/8 9:39:06 PM,12,Kitchen Sink,1.307,1.034,0.273
12/8 9:57:30 PM,6,Kitchen Sink,0.705,0.557,0.148
12/8 10:50:42 PM,30,Sink 4,0.545,0.431,0.114
12/8 10:52:36 PM,6,Kitchen Sink,0.438,0.346,0.092
12/9 5:32:48 AM,60,Kitchen Sink,1.054,0.834,0.220
12/9 5:50:30 AM,6,Kitchen Sink,0.273,0.216,0.057
12/9 6:01:36 AM,60,Kitchen Sink,0.442,0.350,0.092
12/9 6:53:54 AM,6,Kitchen Sink,2.827,2.237,0.590
12/9 7:11:06 AM,12,Sink 3,0.905,0.716,0.189
12/9 7:25:48 AM,42,Kitchen Sink,1.584,1.253,0.331
12/9 7:27:48 AM,6,Kitchen Sink,0.422,0.334,0.088
12/9 7:48:48 AM,30,Kitchen Sink,0.673,0.532,0.141
12/9 7:49:06 AM,6,Kitchen Sink,0.532,0.421,0.111
12/9 7:50:42 AM,6,Kitchen Sink,1.739,1.376,0.363
12/9 7:51:00 AM,12,Sink 3,0.423,0.335,0.088
12/9 8:29:54 AM,18,Kitchen Sink,0.635,0.502,0.133
12/9 8:31:54 AM,90,Sink 3,1.456,1.152,0.304
12/9 8:35:24 AM,54,Sink 2,1.391,1.101,0.290
12/9 8:37:24 AM,66,Kitchen Sink,0.599,0.474,0.125
12/9 8:46:30 AM,54,Kitchen Sink,0.21,0.166,0.044
12/9 8:48:24 AM,222,Kitchen Sink,1.071,0.847,0.224
12/9 9:26:00 AM,60,Kitchen Sink,0.39,0.309,0.081
12/9 9:27:54 AM,12,Sink 3,0.381,0.301,0.080
12/9 9:29:54 AM,96,Kitchen Sink,0.97,0.767,0.203
12/9 9:36:18 AM,60,CW,3.028,3.028,0.000
12/9 9:41:12 AM,30,CW,2.403,2.403,0.000
12/9 9:46:12 AM,54,CW,2.109,2.109,0.000
12/9 9:51:12 AM,18,CW,2.134,2.134,0.000
12/9 10:37:12 AM,42,Sink 4,1.053,0.833,0.220
12/9 10:50:30 AM,54,CW,1.454,1.454,0.000
12/9 10:55:30 AM,66,CW,2.265,2.265,0.000
12/9 11:00:30 AM,54,CW,2.456,2.456,0.000
12/9 11:05:24 AM,72,CW,2.436,2.436,0.000
12/9 12:26:42 PM,132,Sink 2,2.252,1.782,0.470
12/9 12:47:12 PM,12,Kitchen Sink,2.022,1.600,0.422
12/9 12:57:18 PM,12,CW,1.716,1.716,0.000
12/9 1:16:24 PM,6,Kitchen Sink,0.035,0.028,0.007
12/9 1:18:00 PM,6,Sink 3,0.573,0.453,0.120
12/9 1:18:24 PM,24,Sink 4,1.325,1.048,0.277
12/9 2:07:48 PM,6,Kitchen Sink,0.555,0.439,0.116
12/9 4:47:06 PM,6,Sink 4,0.15,0.119,0.031
12/9 5:19:00 PM,60,CW,2.078,2.078,0.000
12/9 5:25:48 PM,48,Sink 2,1.594,1.261,0.333
12/9 5:29:00 PM,6,Kitchen Sink,2.546,2.014,0.532
12/9 5:30:54 PM,6,Kitchen Sink,0.136,0.108,0.028
12/9 5:32:48 PM,6,Kitchen Sink,1.909,1.510,0.399
12/9 5:34:48 PM,78,Sink 2,1.341,1.061,0.280
12/9 6:07:18 PM,66,Kitchen Sink,1.555,1.230,0.325
12/9 6:30:06 PM,36,Kitchen Sink,1.168,0.924,0.244
12/9 6:32:00 PM,24,Kitchen Sink,1.635,1.294,0.341
12/9 6:33:18 PM,72,CW,3.629,3.629,0.000
12/9 6:34:00 PM,72,Kitchen Sink,1.752,1.386,0.366
12/9 6:35:54 PM,6,Sink 3,0.051,0.040,0.011
12/9 7:48:36 PM,6,Kitchen Sink,0.277,0.219,0.058
12/9 7:50:30 PM,78,Kitchen Sink,0.813,0.643,0.170
12/9 8:01:36 PM,24,Sink 3,0.761,0.602,0.159
12/9 8:39:54 PM,108,DW1,1.233,1.233,0.000
12/9 8:48:36 PM,18,Sink 2,0.963,0.762,0.201
12/9 8:49:42 PM,78,DW1,1.243,1.243,0.000
12/9 8:59:30 PM,60,DW1,1.65,1.650,0.000
12/9 9:09:12 PM,84,DW1,1.177,1.177,0.000
12/9 9:12:48 PM,36,Kitchen Sink,1.558,1.233,0.325
12/9 9:14:48 PM,12,Kitchen Sink,2.084,1.649,0.435
12/9 11:16:30 PM,36,Kitchen Sink,1.464,1.158,0.306
12/10 5:33:36 AM,6,Kitchen Sink,0.262,0.207,0.055
12/10 5:57:24 AM,6,Kitchen Sink,1.014,0.803,0.211
12/10 5:59:18 AM,30,Sink 2,1.863,1.475,0.388
12/10 6:01:18 AM,48,Kitchen Sink,0.282,0.223,0.059
12/10 6:03:12 AM,30,Sink 4,1.839,1.456,0.383
12/10 6:05:06 AM,36,Kitchen Sink,2.144,1.697,0.447
12/10 6:29:42 AM,24,Kitchen Sink,1.792,1.419,0.373
12/10 7:24:48 AM,30,Sink 2,1.487,1.177,0.310
12/10 7:26:42 AM,6,Kitchen Sink,1.367,1.082,0.285
12/10 8:08:36 AM,78,Kitchen Sink,0.587,0.465,0.122
12/10 8:19:48 AM,42,Kitchen Sink,1.66,1.314,0.346
12/10 8:21:42 AM,6,Sink 3,0.435,0.344,0.091
12/10 8:26:42 AM,102,Kitchen Sink,0.917,0.726,0.191
12/10 8:28:36 AM,168,Kitchen Sink,1.554,1.230,0.324
12/10 8:34:54 AM,72,Kitchen Sink,0.638,0.505,0.133
12/10 8:35:18 AM,6,Kitchen Sink,0.397,0.314,0.083
12/10 8:36:48 AM,54,Kitchen Sink,1.29,1.021,0.269
12/10 8:50:42 AM,54,CW,2.589,2.589,0.000
12/10 10:11:24 AM,24,Kitchen Sink,2.399,1.899,0.500
12/10 10:13:18 AM,18,Kitchen Sink,0.519,0.411,0.108
12/10 10:28:42 AM,42,Kitchen Sink,0.685,0.542,0.143
12/10 10:56:42 AM,60,Kitchen Sink,0.542,0.429,0.113
12/10 10:58:42 AM,66,Sink 2,0.551,0.436,0.115
12/10 11:00:36 AM,30,Sink 4,0.333,0.264,0.069
12/10 11:02:30 AM,42,Sink 3,0.974,0.771,0.203
12/10 11:39:54 AM,12,Kitchen Sink,0.533,0.422,0.111
